"geographicAreaM49_fi","measuredItemFaostat_L2","measuredElementSuaFbs","timePointYears","Value","flagObservationStatus","flagMethod"
"36","1514","5910","2016.0",75,"","-"
"36","1514","5910","2017.0",105,"","-"
"36","1514","5922","1989.0",558,"","-"
"36","1514","5922","1990.0",1363,"","-"
"36","1514","5922","1991.0",308,"","-"
"36","1514","5922","1992.0",111,"","-"
"36","1514","5922","1993.0",160,"","-"
"36","1514","5922","1994.0",159,"","-"
"36","1514","5922","1995.0",471,"","-"
"36","1514","5922","1996.0",117,"","-"
"36","1514","5922","1997.0",152,"","-"
"36","1514","5922","1998.0",22,"","-"
"36","1514","5922","1999.0",30,"","-"
"36","1514","5922","2000.0",235,"","-"
"36","1514","5922","2001.0",354,"","-"
"36","1514","5922","2002.0",198,"","-"
"36","1514","5922","2003.0",148,"","-"
"36","1514","5922","2004.0",336,"","-"
"36","1514","5922","2005.0",265,"","-"
"36","1514","5922","2006.0",198,"","-"
"36","1514","5922","2007.0",620,"","-"
"36","1514","5922","2008.0",10,"","-"
"36","1514","5922","2009.0",264,"","-"
"36","1514","5922","2010.0",263,"","-"
"36","1514","5922","2011.0",123,"","-"
"36","1514","5922","2012.0",204,"","-"
"36","1514","5922","2013.0",493,"","-"
"36","1514","5922","2014.0",344,"","-"
"36","1514","5922","2015.0",885,"","-"
"36","1514","5922","2016.0",441,"","-"
"36","1514","5922","2017.0",1061,"","-"
"36","1514","5937","1989.0",6.564706,"I","i"
"36","1514","5937","1990.0",9.4,"I","i"
"36","1514","5937","1991.0",3.898734,"I","i"
"36","1514","5937","1992.0",3.264706,"I","i"
"36","1514","5937","1993.0",4.571429,"I","i"
"36","1514","5937","1994.0",5.678571,"I","i"
"36","1514","5937","1995.0",6.364865,"I","i"
"36","1514","5937","1996.0",9.75,"I","i"
"36","1514","5937","1997.0",4.606061,"I","i"
"36","1514","5937","1998.0",5.5,"I","i"
"36","1514","5937","1999.0",4.285714,"I","i"
"36","1514","5937","2000.0",3.852459,"I","i"
"36","1514","5937","2001.0",6.321429,"I","i"
"36","1514","5937","2002.0",6.6,"I","i"
"36","1514","5937","2003.0",4.484848,"I","i"
"36","1514","5937","2004.0",7.148936,"I","i"
"36","1514","5937","2005.0",13.25,"I","i"
"36","1514","5937","2006.0",7.615385,"I","i"
"36","1514","5937","2007.0",9.253731,"I","i"
"36","1514","5937","2008.0",10,"I","i"
"36","1514","5937","2009.0",8.8,"I","i"
"36","1514","5937","2010.0",12.52381,"I","i"
"36","1514","5937","2011.0",15.375,"I","i"
"36","1514","5937","2012.0",7.285714,"I","i"
"36","1514","5937","2013.0",6.320513,"I","i"
"36","1514","5937","2014.0",5.548387,"I","i"
"36","1514","5937","2015.0",5.496894,"I","i"
"36","1514","5937","2016.0",5.88,"I","i"
"36","1514","5937","2017.0",10.104762,"I","i"
"36","1514","5023","1961.0",2780,"","-"
"36","1514","5023","1962.0",4400,"","-"
"36","1514","5023","1963.0",3260,"","-"
"36","1514","5023","1964.0",4070,"","-"
"36","1514","5023","1965.0",3100,"","-"
"36","1514","5023","1966.0",3600,"","-"
"36","1514","5023","1967.0",4900,"","-"
"36","1514","5023","1968.0",5200,"","-"
"36","1514","5023","1969.0",3400,"","-"
"36","1514","5023","1970.0",4200,"","-"
"36","1514","5023","1971.0",4760,"","-"
"36","1514","5023","1972.0",4950,"","-"
"36","1514","5023","1973.0",4800,"","-"
"36","1514","5023","1974.0",4500,"","-"
"36","1514","5023","1975.0",3700,"","-"
"36","1514","5023","1976.0",3260,"","-"
"36","1514","5023","1977.0",3330,"","-"
"36","1514","5023","1978.0",3160,"","-"
"36","1514","5023","1979.0",3240,"","-"
"36","1514","5023","1980.0",4630,"","-"
"36","1514","5023","1981.0",4220,"","-"
"36","1514","5023","1982.0",6380,"","-"
"36","1514","5023","1983.0",6600,"","-"
"36","1514","5023","1984.0",5710,"","-"
"36","1514","5023","1985.0",4770,"","-"
"36","1514","5023","1986.0",6960,"","-"
"36","1514","5023","1987.0",13020,"","-"
"36","1514","5023","1988.0",16150,"","-"
"36","1514","5023","1989.0",12970,"","-"
"36","1514","5023","1990.0",31720,"","-"
"36","1514","5023","1991.0",32150,"","-"
"36","1514","5023","1992.0",22890,"","-"
"36","1514","5023","1993.0",21450,"","-"
"36","1514","5023","1994.0",13540,"","-"
"36","1514","5023","1995.0",18530,"","-"
"36","1514","5023","1996.0",9760,"","-"
"36","1514","5023","1997.0",8430,"","-"
